REGION,DISTRICT,YEAR,CROP,AREA (HA),YIELD (MT/HA),PRODUCTION (MT)
EASTERN,AKYEMANSA,2016,CASSAVA,7552.81,22.26,168097.82
EASTERN,KWAHU WEST,2016,CASSAVA,8410.58,26.60,223758.41
EASTERN,KWAHU SOUTH,2016,CASSAVA,6752.09,17.56,118567.73
EASTERN,KWAHU EAST,2016,CASSAVA,5799.93,17.18,99626.34
EASTERN,FANTEAKWA,2016,CASSAVA,18810.66,25.69,483230.16
EASTERN,AFRAM PLAINS,2016,CASSAVA,20178.73,25.16,507787.66
EASTERN,ASUOGYAMAN,2016,CASSAVA,11582.36,24.81,287324.38
EASTERN,LOWER MANYA KROBO,2016,CASSAVA,4607.14,23.07,106267.10
EASTERN,UPPER MANYA KROBO,2016,CASSAVA,7220.90,22.50,162451.42
EASTERN,BIRIM SOUTH,2016,YAM,426.11,17.55,7478.07
EASTERN,BIRIM CENTRAL,2016,YAM,547.42,17.50,9579.27
EASTERN,WEST AKIM,2016,YAM,1310.63,18.45,24179.32
EASTERN,SUHUM KRABOA COALTAR,2016,YAM,294.70,17.65,5201.77
EASTERN,AKUAPIM SOUTH,2016,YAM,275.49,17.09,4709.22
EASTERN,AKUAPIM NORTH,2016,YAM,204.73,16.74,3426.26
EASTERN,NEW JUABEN,2016,YAM,180.47,17.35,3130.44
EASTERN,YILO KROBO,2016,YAM,1514.83,17.39,26336.34
EASTERN,EAST AKIM,2016,YAM,539.33,15.76,8501.89
EASTERN,ATIWA,2016,YAM,544.39,15.76,8579.14
EASTERN,KWAEBIBIREM,2016,YAM,343.22,16.12,5531.47
EASTERN,BIRIM NORTH,2016,YAM,760.71,15.53,11816.02
EASTERN,AKYEMANSA,2016,YAM,1054.88,15.62,16480.79
EASTERN,KWAHU WEST,2016,YAM,1311.64,15.39,20180.13
EASTERN,KWAHU SOUTH,2016,YAM,626.27,18.54,11613.73
EASTERN,KWAHU EAST,2016,YAM,662.66,18.54,12288.58
EASTERN,FANTEAKWA,2016,YAM,2531.77,17.36,43951.40
EASTERN,AFRAM PLAINS,2016,YAM,26135.79,22.91,598830.94
EASTERN,ASUOGYAMAN,2016,YAM,1529.99,17.96,27485.82
EASTERN,LOWER MANYA KROBO,2016,YAM,633.34,18.54,11744.95
EASTERN,UPPER MANYA KROBO,2016,YAM,938.63,18.92,17756.44
EASTERN,BIRIM SOUTH,2016,COCOYAM,1798.38,9.19,16535.28
EASTERN,BIRIM CENTRAL,2016,COCOYAM,2409.38,9.28,22365.68
EASTERN,WEST AKIM,2016,COCOYAM,1278.38,7.09,9068.68
EASTERN,SUHUM KRABOA COALTAR,2016,COCOYAM,591.38,8.15,4817.46
EASTERN,AKUAPIM SOUTH,2016,COCOYAM,315.38,5.80,1829.87
EASTERN,AKUAPIM NORTH,2016,COCOYAM,347.38,8.26,2871.04
EASTERN,NEW JUABEN,2016,COCOYAM,354.38,7.99,2831.15
EASTERN,YILO KROBO,2016,COCOYAM,862.38,5.43,4685.00
EASTERN,EAST AKIM,2016,COCOYAM,2288.38,8.41,19244.16
EASTERN,ATIWA,2016,COCOYAM,3588.38,9.76,35032.19
EASTERN,KWAEBIBIREM,2016,COCOYAM,2755.38,8.60,23690.18
EASTERN,BIRIM NORTH,2016,COCOYAM,964.38,8.18,7884.91
EASTERN,AKYEMANSA,2016,COCOYAM,1353.38,8.53,11547.50
EASTERN,KWAHU WEST,2016,COCOYAM,1121.38,7.76,8701.52
EASTERN,KWAHU SOUTH,2016,COCOYAM,529.38,7.79,4126.30
EASTERN,KWAHU EAST,2016,COCOYAM,505.38,7.71,3897.53
EASTERN,FANTEAKWA,2016,COCOYAM,7628.38,8.77,66938.76
EASTERN,AFRAM PLAINS,2016,COCOYAM,70.38,7.66,539.25
EASTERN,ASUOGYAMAN,2016,COCOYAM,66.38,7.83,519.56
EASTERN,LOWER MANYA KROBO,2016,COCOYAM,80.38,8.55,686.98
EASTERN,UPPER MANYA KROBO,2016,COCOYAM,108.38,8.12,880.00
EASTERN,BIRIM SOUTH,2016,PLANTAIN,3669.85,11.16,40940.89
EASTERN,BIRIM CENTRAL,2016,PLANTAIN,5005.33,11.04,55251.71
EASTERN,WEST AKIM,2016,PLANTAIN,9798.91,10.56,103439.38
EASTERN,SUHUM KRABOA COALTAR,2016,PLANTAIN,7670.23,8.97,68775.66
EASTERN,AKUAPIM SOUTH,2016,PLANTAIN,1569.49,9.68,15189.66
EASTERN,AKUAPIM NORTH,2016,PLANTAIN,1630.20,10.19,16612.38
EASTERN,NEW JUABEN,2016,PLANTAIN,831.94,10.93,9089.44
EASTERN,YILO KROBO,2016,PLANTAIN,594.18,9.77,5803.87
EASTERN,EAST AKIM,2016,PLANTAIN,5022.53,11.04,55440.88
EASTERN,ATIWA,2016,PLANTAIN,8104.26,8.86,71823.28
EASTERN,KWAEBIBIREM,2016,PLANTAIN,5919.94,10.31,61045.34
EASTERN,BIRIM NORTH,2016,PLANTAIN,4483.28,10.75,48216.73
EASTERN,AKYEMANSA,2016,PLANTAIN,6428.84,10.21,65614.79
EASTERN,KWAHU WEST,2016,PLANTAIN,2444.64,10.87,26582.34
EASTERN,KWAHU SOUTH,2016,PLANTAIN,4533.86,9.81,44462.54
EASTERN,KWAHU EAST,2016,PLANTAIN,3071.91,9.72,29869.26
EASTERN,FANTEAKWA,2016,PLANTAIN,13879.23,11.01,152855.40
EASTERN,AFRAM PLAINS,2016,PLANTAIN,128.79,8.26,1063.13
EASTERN,ASUOGYAMAN,2016,PLANTAIN,903.77,8.73,7887.40
EASTERN,LOWER MANYA KROBO,2016,PLANTAIN,242.10,10.75,2603.16
EASTERN,UPPER MANYA KROBO,2016,PLANTAIN,382.73,10.62,4065.77
EASTERN,KWAHU SOUTH,2016,GROUNDNUT,659.00,1.86,1225.74
EASTERN,KWAHU EAST,2016,GROUNDNUT,648.00,1.85,1198.80
EASTERN,FANTEAKWA,2016,GROUNDNUT,186.00,1.96,364.56
EASTERN,AFRAM PLAINS,2016,GROUNDNUT,6486.00,1.60,10377.60
EASTERN,AKUAPIM SOUTH,2016,COWPEA,97.30,1.14,111.10
EASTERN,NEW JUABEN,2016,COWPEA,38.85,1.26,48.81
EASTERN,YILO KROBO,2016,COWPEA,26.38,1.17,30.93
EASTERN,KWAHU SOUTH,2016,COWPEA,21.78,0.81,17.60
EASTERN,KWAHU EAST,2016,COWPEA,16.53,, - 
EASTERN,FANTEAKWA,2016,COWPEA,457.80,1.42,649.43
EASTERN,AFRAM PLAINS,2016,COWPEA,778.90,1.54,1201.95
EASTERN,LOWER MANYA KROBO,2016,COWPEA,36.23,1.24,45.05
EASTERN,UPPER MANYA KROBO,2016,COWPEA,57.24,1.42,81.13
ASHANTI,BEKWAI (AMANSIE EAST),2016,MAIZE,2464.92,3.06,7541.86
ASHANTI,BOSOME FREHO,2016,MAIZE,1775.90,1.37,2434.37
ASHANTI,AMANSIE CENTRAL,2016,MAIZE,3732.35,1.53,5715.72
ASHANTI,AMANSIE WEST,2016,MAIZE,2274.56,3.10,7052.93
ASHANTI,EJURA SEKYEREDUMASE,2016,MAIZE,16780.24,1.65,27707.63
ASHANTI,MAMPONG (SEKYERE WEST) ,2016,MAIZE,9044.09,1.54,13906.64
ASHANTI,SEKYERE CENTRAL,2016,MAIZE,5545.01,1.65,9139.96
ASHANTI,SEKYERE EAST,2016,MAIZE,4327.68,2.35,10153.80
ASHANTI,SEKYERE AFRAM PLAINS,2016,MAIZE,1939.30,1.65,3204.56
ASHANTI,SEKYERE SOUTH,2016,MAIZE,4269.12,1.50,6409.74
ASHANTI,AFIGYA KWABRE,2016,MAIZE,2509.56,1.65,4153.02
ASHANTI,AHAFO ANO NORTH,2016,MAIZE,8078.40,1.43,11563.87
ASHANTI,AHAFO ANO SOUTH,2016,MAIZE,7816.14,1.40,10955.76
ASHANTI,ATWIMA MPONUA,2016,MAIZE,2781.36,1.83,5093.37
ASHANTI,ATWIMA NWABIAGYA,2016,MAIZE,4319.51,1.81,7816.76
ASHANTI,EJUSU JUABEN,2016,MAIZE,2753.85,1.37,3779.74
ASHANTI,BOSUMTWE,2016,MAIZE,1294.00,1.60,2065.31
ASHANTI,ATWIMA KWANWOMA,2016,MAIZE,1654.98,1.37,2269.27
ASHANTI,KWABRE EAST,2016,MAIZE,626.51,1.45,910.20
ASHANTI,OFFINSO,2016,MAIZE,6995.87,1.65,11517.84
ASHANTI,OFFINSO NORTH,2016,MAIZE,10518.32,1.53,16087.43
ASHANTI,ADANSI NORTH,2016,MAIZE,2999.76,1.40,4205.54
ASHANTI,OBUASI MUNICIPAL (ADANSI WEST),2016,MAIZE,672.95,1.53,1028.32
ASHANTI,ADANSI  SOUTH,2016,MAIZE,2785.71,1.35,3763.25
ASHANTI,ASANTE AKIM NORTH,2016,MAIZE,9713.21,1.66,16146.73
ASHANTI,ASANTE AKIM SOUTH,2016,MAIZE,4364.71,1.42,6178.77
ASHANTI,KUMASI METROPOLITAN ASSEMBLY,2016,MAIZE,218.01,1.76,383.63
ASHANTI,BEKWAI (AMANSIE EAST),2016,RICE,98.46,2.49,245.24
ASHANTI,BOSOME FREHO,2016,RICE,405.27,2.63,1066.83
ASHANTI,AMANSIE CENTRAL,2016,RICE,37.71,2.41,90.90
ASHANTI,AMANSIE WEST,2016,RICE,57.12,1.99,113.47
ASHANTI,EJURA SEKYEREDUMASE,2016,RICE,3619.83,2.52,9136.97
ASHANTI,MAMPONG (SEKYERE WEST) ,2016,RICE,47.41,2.42,114.83
ASHANTI,SEKYERE CENTRAL,2016,RICE,77.84,2.63,204.95
ASHANTI,SEKYERE EAST,2016,RICE,163.97,2.08,340.60
ASHANTI,SEKYERE AFRAM PLAINS,2016,RICE,104.53,2.48,258.86
ASHANTI,SEKYERE SOUTH,2016,RICE,112.41,2.38,267.76
ASHANTI,AFIGYA KWABRE,2016,RICE,190.25,2.73,519.35
ASHANTI,AHAFO ANO NORTH,2016,RICE,495.24,3.23,1598.15
ASHANTI,AHAFO ANO SOUTH,2016,RICE,945.59,3.24,3066.69
ASHANTI,ATWIMA MPONUA,2016,RICE,1007.66,2.49,2504.14
ASHANTI,ATWIMA NWABIAGYA,2016,RICE,600.78,2.93,1763.09
ASHANTI,EJUSU JUABEN,2016,RICE,688.12,3.05,2101.52
ASHANTI,BOSUMTWE,2016,RICE,195.81,2.40,469.66
ASHANTI,ATWIMA KWANWOMA,2016,RICE,275.87,2.31,636.64
ASHANTI,KWABRE EAST,2016,RICE,115.44,2.30,265.28
ASHANTI,OFFINSO,2016,RICE,195.81,2.63,515.20
ASHANTI,OFFINSO NORTH,2016,RICE,314.79,2.63,828.54
ASHANTI,ADANSI NORTH,2016,RICE,411.84,2.42,997.27
ASHANTI,OBUASI MUNICIPAL (ADANSI WEST),2016,RICE,59.54,2.37,141.11
ASHANTI,ADANSI  SOUTH,2016,RICE,2283.62,2.33,5310.40
ASHANTI,ASANTE AKIM NORTH,2016,RICE,518.29,2.90,1504.74
ASHANTI,ASANTE AKIM SOUTH,2016,RICE,470.07,2.08,979.76
ASHANTI,KUMASI METROPOLITAN ASSEMBLY,2016,RICE,77.74,2.64,205.04
ASHANTI,BEKWAI (AMANSIE EAST),2016,CASSAVA,4151.00,29.19,121147.00
ASHANTI,BOSOME FREHO,2016,CASSAVA,2094.00,22.22,46528.00
ASHANTI,AMANSIE CENTRAL,2016,CASSAVA,6905.00,17.83,123142.00
ASHANTI,AMANSIE WEST,2016,CASSAVA,3568.00,27.89,99527.00
ASHANTI,EJURA SEKYEREDUMASE,2016,CASSAVA,3292.00,18.96,62418.00
ASHANTI,MAMPONG (SEKYERE WEST) ,2016,CASSAVA,6851.00,24.12,165241.00
ASHANTI,SEKYERE CENTRAL,2016,CASSAVA,5089.00,25.60,130257.00
ASHANTI,SEKYERE EAST,2016,CASSAVA,3566.00,42.35,151029.00
ASHANTI,SEKYERE AFRAM PLAINS,2016,CASSAVA,1492.00,23.85,35581.00
ASHANTI,SEKYERE SOUTH,2016,CASSAVA,4226.00,20.57,86925.00
ASHANTI,AFIGYA KWABRE,2016,CASSAVA,3810.00,22.23,84712.00
ASHANTI,AHAFO ANO NORTH,2016,CASSAVA,7310.00,18.66,136428.00
ASHANTI,AHAFO ANO SOUTH,2016,CASSAVA,11924.00,21.19,252694.00
ASHANTI,ATWIMA MPONUA,2016,CASSAVA,5118.00,21.85,111852.00
ASHANTI,ATWIMA NWABIAGYA,2016,CASSAVA,6389.00,23.05,147265.00
ASHANTI,EJUSU JUABEN,2016,CASSAVA,6250.00,19.56,122253.00
ASHANTI,BOSUMTWE,2016,CASSAVA,2200.00,20.36,44795.00
ASHANTI,ATWIMA KWANWOMA,2016,CASSAVA,3169.00,20.40,64635.00
ASHANTI,KWABRE EAST,2016,CASSAVA,4483.00,19.49,87368.00
ASHANTI,OFFINSO,2016,CASSAVA,4382.00,22.93,100486.00
ASHANTI,OFFINSO NORTH,2016,CASSAVA,6971.00,17.48,121853.00
ASHANTI,ADANSI NORTH,2016,CASSAVA,7191.00,20.71,148945.00
ASHANTI,OBUASI MUNICIPAL (ADANSI WEST),2016,CASSAVA,337.00,22.76,7670.00
ASHANTI,ADANSI  SOUTH,2016,CASSAVA,6787.00,21.74,147568.00
ASHANTI,ASANTE AKIM NORTH,2016,CASSAVA,4824.00,22.65,109249.00
ASHANTI,ASANTE AKIM SOUTH,2016,CASSAVA,6949.00,22.47,156164.00
ASHANTI,KUMASI METROPOLITAN ASSEMBLY,2016,CASSAVA,397.00,17.11,6793.00
ASHANTI,BEKWAI (AMANSIE EAST),2016,YAM,500.00,11.64,5818.00
ASHANTI,BOSOME FREHO,2016,YAM,186.00,14.59,2714.00
ASHANTI,AMANSIE CENTRAL,2016,YAM,803.00,12.43,9985.00
ASHANTI,AMANSIE WEST,2016,YAM,509.00,12.41,6319.00
ASHANTI,EJURA SEKYEREDUMASE,2016,YAM,10054.00,18.23,183307.00
ASHANTI,MAMPONG (SEKYERE WEST) ,2016,YAM,5387.00,17.85,96151.00
ASHANTI,SEKYERE CENTRAL,2016,YAM,2309.00,17.36,40078.00
ASHANTI,SEKYERE EAST,2016,YAM,2167.00,16.52,35792.00
ASHANTI,SEKYERE AFRAM PLAINS,2016,YAM,759.00,15.72,11935.00
ASHANTI,SEKYERE SOUTH,2016,YAM,1216.00,16.57,20147.00
ASHANTI,AFIGYA KWABRE,2016,YAM,860.00,15.07,12963.00
ASHANTI,AHAFO ANO NORTH,2016,YAM,751.00,11.21,8416.00
ASHANTI,AHAFO ANO SOUTH,2016,YAM,420.00,14.75,6195.00
ASHANTI,ATWIMA MPONUA,2016,YAM,458.00,16.90,7741.00
ASHANTI,ATWIMA NWABIAGYA,2016,YAM,1241.00,13.34,16555.00
ASHANTI,EJUSU JUABEN,2016,YAM,374.00,14.43,5398.00
ASHANTI,BOSUMTWE,2016,YAM,330.00,14.52,4793.00
ASHANTI,ATWIMA KWANWOMA,2016,YAM,354.00,14.81,5241.00
ASHANTI,KWABRE EAST,2016,YAM,198.00,11.42,2262.00
ASHANTI,OFFINSO,2016,YAM,275.00,16.31,4486.00
ASHANTI,OFFINSO NORTH,2016,YAM,876.00,16.81,14729.00
ASHANTI,ADANSI NORTH,2016,YAM,614.00,12.54,7698.00
ASHANTI,OBUASI MUNICIPAL (ADANSI WEST),2016,YAM,425.00,12.82,5447.00
ASHANTI,ADANSI  SOUTH,2016,YAM,761.00,13.78,10489.00
ASHANTI,ASANTE AKIM NORTH,2016,YAM,870.00,14.57,12678.00
ASHANTI,ASANTE AKIM SOUTH,2016,YAM,260.00,12.36,3213.00
ASHANTI,KUMASI METROPOLITAN ASSEMBLY,2016,YAM,6.00,13.17,79.00
ASHANTI,BEKWAI (AMANSIE EAST),2016,COCOYAM,1200.00,7.32,8789.00
ASHANTI,BOSOME FREHO,2016,COCOYAM,1498.00,5.53,8291.00
ASHANTI,AMANSIE CENTRAL,2016,COCOYAM,1307.00,6.62,8654.00
ASHANTI,AMANSIE WEST,2016,COCOYAM,1284.00,6.82,8755.00
ASHANTI,EJURA SEKYEREDUMASE,2016,COCOYAM,29.00,4.52,131.00
ASHANTI,MAMPONG (SEKYERE WEST) ,2016,COCOYAM,805.00,5.76,4635.00
ASHANTI,SEKYERE CENTRAL,2016,COCOYAM,1309.00,6.11,8001.00
ASHANTI,SEKYERE EAST,2016,COCOYAM,552.00,6.34,3498.00
ASHANTI,SEKYERE AFRAM PLAINS,2016,COCOYAM,1384.00,5.62,7775.00
ASHANTI,SEKYERE SOUTH,2016,COCOYAM,2239.00,5.99,13419.00
ASHANTI,AFIGYA KWABRE,2016,COCOYAM,2422.00,6.04,14628.00
ASHANTI,AHAFO ANO NORTH,2016,COCOYAM,6413.00,5.64,36174.00
ASHANTI,AHAFO ANO SOUTH,2016,COCOYAM,9596.00,6.27,60140.00
ASHANTI,ATWIMA MPONUA,2016,COCOYAM,6528.00,5.27,34400.00
ASHANTI,ATWIMA NWABIAGYA,2016,COCOYAM,5292.00,4.71,24929.00
ASHANTI,EJUSU JUABEN,2016,COCOYAM,2502.00,4.79,11993.00
ASHANTI,BOSUMTWE,2016,COCOYAM,438.00,5.48,2402.00
ASHANTI,ATWIMA KWANWOMA,2016,COCOYAM,549.00,6.03,3309.00
ASHANTI,KWABRE EAST,2016,COCOYAM,1775.00,6.74,11964.00
ASHANTI,OFFINSO,2016,COCOYAM,877.00,6.89,6042.00
ASHANTI,OFFINSO NORTH,2016,COCOYAM,934.00,4.24,3961.00
ASHANTI,ADANSI NORTH,2016,COCOYAM,1097.00,5.14,5638.00
ASHANTI,OBUASI MUNICIPAL (ADANSI WEST),2016,COCOYAM,432.00,4.68,2020.00
ASHANTI,ADANSI  SOUTH,2016,COCOYAM,2330.00,6.55,15267.00
ASHANTI,ASANTE AKIM NORTH,2016,COCOYAM,1154.00,6.69,7725.00
ASHANTI,ASANTE AKIM SOUTH,2016,COCOYAM,7974.00,5.43,43291.00
ASHANTI,KUMASI METROPOLITAN ASSEMBLY,2016,COCOYAM,8.00,4.13,33.00
ASHANTI,BEKWAI (AMANSIE EAST),2016,PLANTAIN,3318.00,12.37,41028.00
ASHANTI,BOSOME FREHO,2016,PLANTAIN,4351.00,13.29,57821.00
ASHANTI,AMANSIE CENTRAL,2016,PLANTAIN,5007.00,11.01,55107.00
ASHANTI,AMANSIE WEST,2016,PLANTAIN,3492.00,11.20,39124.00
ASHANTI,EJURA SEKYEREDUMASE,2016,PLANTAIN,915.00,10.89,9962.00
ASHANTI,MAMPONG (SEKYERE WEST) ,2016,PLANTAIN,1560.00,11.84,18472.00
ASHANTI,SEKYERE CENTRAL,2016,PLANTAIN,2499.00,14.03,35049.00
ASHANTI,SEKYERE EAST,2016,PLANTAIN,1300.00,13.17,17125.00
ASHANTI,SEKYERE AFRAM PLAINS,2016,PLANTAIN,1475.00,12.82,18908.00
ASHANTI,SEKYERE SOUTH,2016,PLANTAIN,2463.00,11.78,29007.00
ASHANTI,AFIGYA KWABRE,2016,PLANTAIN,2185.00,12.06,26345.00
ASHANTI,AHAFO ANO NORTH,2016,PLANTAIN,7200.00,13.47,97002.00
ASHANTI,AHAFO ANO SOUTH,2016,PLANTAIN,8098.00,12.65,102458.00
ASHANTI,ATWIMA MPONUA,2016,PLANTAIN,8700.00,11.44,99521.00
ASHANTI,ATWIMA NWABIAGYA,2016,PLANTAIN,4582.00,11.79,54021.00
ASHANTI,EJUSU JUABEN,2016,PLANTAIN,3479.00,12.16,42290.00
ASHANTI,BOSUMTWE,2016,PLANTAIN,1704.00,13.69,23325.00
ASHANTI,ATWIMA KWANWOMA,2016,PLANTAIN,1202.00,12.39,14897.00
ASHANTI,KWABRE EAST,2016,PLANTAIN,1623.00,11.76,19080.00
ASHANTI,OFFINSO,2016,PLANTAIN,2352.00,13.85,32573.00
ASHANTI,OFFINSO NORTH,2016,PLANTAIN,4204.00,14.05,59070.00
ASHANTI,ADANSI NORTH,2016,PLANTAIN,4409.00,13.15,57962.00
ASHANTI,OBUASI MUNICIPAL (ADANSI WEST),2016,PLANTAIN,941.00,11.92,11215.00
ASHANTI,ADANSI  SOUTH,2016,PLANTAIN,2995.00,11.36,34010.00
ASHANTI,ASANTE AKIM NORTH,2016,PLANTAIN,10754.00,12.80,137700.00
ASHANTI,ASANTE AKIM SOUTH,2016,PLANTAIN,7254.00,14.69,106592.00
ASHANTI,KUMASI METROPOLITAN ASSEMBLY,2016,PLANTAIN,900.00,11.61,10453.00
ASHANTI,EJURA SEKYEREDUMASE,2016,GROUNDNUT,3775.50,1.59,5986.00
ASHANTI,MAMPONG (SEKYERE WEST) ,2016,GROUNDNUT,315.00,1.67,525.00
ASHANTI,SEKYERE CENTRAL,2016,GROUNDNUT,179.00,1.34,240.00
ASHANTI,SEKYERE EAST,2016,GROUNDNUT,60.00,1.40,84.00
ASHANTI,SEKYERE AFRAM PLAINS,2016,GROUNDNUT,57.00,1.42,81.00
ASHANTI,SEKYERE SOUTH,2016,GROUNDNUT,35.00,1.54,54.00
ASHANTI,AFIGYA KWABRE,2016,GROUNDNUT,19.00,1.63,31.00
ASHANTI,ATWIMA NWABIAGYA,2016,GROUNDNUT,12.50,2.08,26.00
ASHANTI,OFFINSO,2016,GROUNDNUT,167.00,1.41,236.00
ASHANTI,OFFINSO NORTH,2016,GROUNDNUT,487.00,1.52,739.00
ASHANTI,EJURA SEKYEREDUMASE,2016,COWPEA,5572.00,0.58,3242.00
ASHANTI,MAMPONG (SEKYERE WEST) ,2016,COWPEA,528.00,1.06,559.00
ASHANTI,SEKYERE CENTRAL,2016,COWPEA,352.00,1.00,353.00
ASHANTI,SEKYERE EAST,2016,COWPEA,17.00,1.06,18.00
ASHANTI,SEKYERE AFRAM PLAINS,2016,COWPEA,70.00,1.09,76.00
ASHANTI,SEKYERE SOUTH,2016,COWPEA,38.00, -   , - 
ASHANTI,AFIGYA KWABRE,2016,COWPEA,32.00, -   , - 
ASHANTI,AHAFO ANO NORTH,2016,COWPEA,95.00,1.05,100.00
ASHANTI,ATWIMA NWABIAGYA,2016,COWPEA,24.00,1.21,29.00
ASHANTI,BOSUMTWE,2016,COWPEA,62.00,0.34,21.00
ASHANTI,OFFINSO,2016,COWPEA,180.00,0.79,142.00
ASHANTI,OFFINSO NORTH,2016,COWPEA,260.00,1.13,295.00
ASHANTI,ASANTE AKIM NORTH,2016,COWPEA,55.00,1.24,68.00
BRONG AHAFO, SUNYANI MUNICIPAL ,2016,MAIZE,14524.00,1.66,24083.50
BRONG AHAFO,SUNYANI WEST,2016,MAIZE,20654.00,1.79,36982.12
BRONG AHAFO,ASUTIFI,2016,MAIZE,4506.00,1.88,8483.93
BRONG AHAFO, WENCHI MUNICIPAL ,2016,MAIZE,11076.00,2.52,27952.13
BRONG AHAFO,DORMA AHENKRO,2016,MAIZE,17452.00,1.75,30599.70
BRONG AHAFO,DORMAA EAST,2016,MAIZE,11698.00,2.00,23414.37
BRONG AHAFO,BEREKUM,2016,MAIZE,12875.00,1.75,22565.94
BRONG AHAFO,TANO NORTH,2016,MAIZE,5142.00,1.84,9446.07
BRONG AHAFO,TANO SOUTH,2016,MAIZE,5324.00,1.88,10010.23
BRONG AHAFO,SENE,2016,MAIZE,8235.00,1.75,14372.96
BRONG AHAFO,NKORANZA SOUTH,2016,MAIZE,15133.00,1.83,27733.46
BRONG AHAFO,NKORANZA NORTH,2016,MAIZE,19028.00,1.71,32523.08
BRONG AHAFO,TECHIMAN MUNICIPAL,2016,MAIZE,9677.00,2.62,25372.74
BRONG AHAFO,ASUNAFO NORTH,2016,MAIZE,5148.00,1.78,9152.25
BRONG AHAFO,ASUNAFO SOUTH,2016,MAIZE,3282.00,2.54,8344.06
BRONG AHAFO,JAMAN NORTH,2016,MAIZE,2561.00,1.87,4790.33
BRONG AHAFO,JAMAN SOUTH,2016,MAIZE,6025.00,1.72,10355.73
BRONG AHAFO,KINTAMPO NORTH,2016,MAIZE,25193.00,1.91,48206.64
BRONG AHAFO,KINTAMPO SOUTH,2016,MAIZE,9282.00,2.06,19150.45
BRONG AHAFO,ATEBUBU -AMANTIN,2016,MAIZE,1750.00,1.91,3341.93
BRONG AHAFO,PRU,2016,MAIZE,2695.00,1.79,4820.07
BRONG AHAFO,TAIN,2016,MAIZE,1782.00,2.21,3939.31
BRONG AHAFO,ASUTIFI,2016,RICE,400.00,1.68,671.71
BRONG AHAFO,DORMA AHENKRO,2016,RICE,996.00,1.27,1260.65
BRONG AHAFO,TANO NORTH,2016,RICE,152.00,2.64,401.79
BRONG AHAFO,TANO SOUTH,2016,RICE,110.00,2.53,278.53
BRONG AHAFO,SENE,2016,RICE,1864.00,1.81,3367.89
BRONG AHAFO,ASUNAFO NORTH,2016,RICE,125.00,1.52,189.60
BRONG AHAFO,ASUNAFO SOUTH,2016,RICE,106.00,1.44,152.62
BRONG AHAFO,KINTAMPO NORTH,2016,RICE,70.00,1.33,93.31
BRONG AHAFO,ATEBUBU -AMANTIN,2016,RICE,264.00,2.07,545.58
BRONG AHAFO,PRU,2016,RICE,158.00,1.43,225.33
BRONG AHAFO, WENCHI MUNICIPAL ,2016,SORGHUM,83.00,1.24,103.00
BRONG AHAFO,NKORANZA SOUTH,2016,SORGHUM,33.00,0.91,30.00
BRONG AHAFO,NKORANZA NORTH,2016,SORGHUM,37.00,1.08,40.00
BRONG AHAFO,KINTAMPO NORTH,2016,SORGHUM,135.00,1.01,137.00
BRONG AHAFO,ATEBUBU -AMANTIN,2016,SORGHUM,100.00,1.83,183.00
BRONG AHAFO,TAIN,2016,SORGHUM,112.00,1.18,132.00
BRONG AHAFO, SUNYANI MUNICIPAL ,2016,CASSAVA,4724.00,18.79,88787.40
BRONG AHAFO,SUNYANI WEST,2016,CASSAVA,6574.00,17.56,115423.62
BRONG AHAFO,ASUTIFI,2016,CASSAVA,12458.00,22.81,284119.67
BRONG AHAFO, WENCHI MUNICIPAL ,2016,CASSAVA,9543.00,24.19,230847.24
BRONG AHAFO,DORMA AHENKRO,2016,CASSAVA,9600.00,19.88,190892.91
BRONG AHAFO,DORMAA EAST,2016,CASSAVA,6611.00,33.58,221968.50
BRONG AHAFO,BEREKUM,2016,CASSAVA,8065.00,22.57,182014.17
BRONG AHAFO,TANO NORTH,2016,CASSAVA,3529.00,20.13,71029.92
BRONG AHAFO,TANO SOUTH,2016,CASSAVA,9454.00,23.95,226407.87
BRONG AHAFO,SENE,2016,CASSAVA,18365.00,21.76,399543.29
BRONG AHAFO,NKORANZA SOUTH,2016,CASSAVA,3602.00,22.18,79908.66
BRONG AHAFO,NKORANZA NORTH,2016,CASSAVA,3910.00,27.25,106544.88
BRONG AHAFO,TECHIMAN MUNICIPAL,2016,CASSAVA,6198.00,28.65,177574.80
BRONG AHAFO,ASUNAFO NORTH,2016,CASSAVA,4365.00,22.37,97666.14
BRONG AHAFO,ASUNAFO SOUTH,2016,CASSAVA,11015.00,26.60,292998.41
BRONG AHAFO,JAMAN NORTH,2016,CASSAVA,1912.00,23.22,44393.70
BRONG AHAFO,JAMAN SOUTH,2016,CASSAVA,4710.00,21.68,102105.51
BRONG AHAFO,KINTAMPO NORTH,2016,CASSAVA,4586.00,20.33,93226.77
BRONG AHAFO,KINTAMPO SOUTH,2016,CASSAVA,4025.00,27.57,110984.25
BRONG AHAFO,ATEBUBU -AMANTIN,2016,CASSAVA,19760.00,23.37,461694.47
BRONG AHAFO,PRU,2016,CASSAVA,9356.00,19.93,186453.54
BRONG AHAFO,TAIN,2016,CASSAVA,9005.00,17.75,159817.32
BRONG AHAFO, SUNYANI MUNICIPAL ,2016,YAM,401.00,18.09,7254.00
BRONG AHAFO,SUNYANI WEST,2016,YAM,249.00,18.40,4581.00
